reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
49,60,89,7,3,52,4,69.60259889997542,,69.58896659989841,69.60259889997542,70.60272139986046,70.60272139986046,70.60272139986046,70.82234989991412,l,0.2172922999598086,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
40,55,62,7,4,53,3,70.83601979981177,,70.82311299978755,70.83601979981177,71.83620169991627,71.83620169991627,71.83620169991627,71.92097310000099,l,0.07322639995254576,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
27,50,21,7,5,54,2,71.9358347998932,,71.9218565998599,71.9358347998932,72.93591279978864,72.93591279978864,72.93591279978864,73.32041709986515,l,0.37825219985097647,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
78,80,162,7,6,55,6,73.33587289997377,,73.32138779992238,73.33587289997377,74.33588239992969,74.33588239992969,74.33588239992969,74.48728369991295,t,0.1421459000557661,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
27,50,21,8,0,56,2,74.50217180000618,,74.48827159986831,74.50217180000618,75.50201929989271,75.50201929989271,75.50201929989271,75.83674699999392,t,0.31839370005764067,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
49,60,89,8,1,57,4,75.85192889999598,,75.83773309993558,75.85192889999598,76.85195749998093,76.85195749998093,76.85195749998093,77.57014489988796,l,0.7114298997912556,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
67,75,119,8,2,58,5,77.58498219982721,,77.57097789994441,77.58498219982721,78.58519589994103,78.58519589994103,78.58519589994103,78.77024099999107,t,0.172845299821347,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
40,55,62,8,3,59,3,78.78484839992598,,78.77119499980472,78.78484839992598,79.78508439986035,79.78508439986035,79.78508439986035,80.03602140001021,l,0.2425424000248313,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
11,30,7,8,4,60,0,80.05138519988395,,80.03674519993365,80.05138519988395,81.05144519987516,81.05144519987516,81.05144519987516,81.3031534999609,t,0.24351860000751913,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
15,35,13,8,5,61,1,81.31784249981865,,81.30390999978408,81.31784249981865,82.31794899981469,82.31794899981469,82.31794899981469,82.45266169984825,l,0.12950839987024665,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
78,80,162,8,6,62,6,82.4678673997987,,82.45357229979709,82.4678673997987,83.4678821999114,83.4678821999114,83.4678821999114,84.20304359984584,l,0.71982860006392,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
11,30,7,9,0,63,0,84.21747279982083,,84.2040759997908,84.21747279982083,85.21740369987674,85.21740369987674,85.21740369987674,85.28584399982356,t,0.06346850004047155,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
49,60,89,9,1,64,4,85.30038309982046,,85.28685629996471,85.30038309982046,86.30063139996491,86.30063139996491,86.30063139996491,87.21984859998338,t,0.9068569999653846,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
78,80,162,9,2,65,6,87.23380529996939,,87.2203074998688,87.23380529996939,88.23403489985503,88.23403489985503,88.23403489985503,88.51920609991066,l,0.27584330015815794,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
67,75,119,9,3,66,5,88.53353929985315,,88.52023659995757,88.53353929985315,89.53373009990901,89.53373009990901,89.53373009990901,90.63652969989926,t,1.0997570999898016,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
15,35,13,9,4,67,1,90.6498821999412,,90.63765940000303,90.6498821999412,91.64993959991261,91.64993959991261,91.64993959991261,92.35138079989702,l,0.6861396001186222,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
27,50,21,9,5,68,2,92.36646749987267,,92.35235229996033,92.36646749987267,93.36657009995542,93.36657009995542,93.36657009995542,93.41801549983211,l,0.04460639995522797,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
40,55,62,9,6,69,3,93.4330710999202,,93.41881760000251,93.4330710999202,94.43315829988569,94.43315829988569,94.43315829988569,94.81978349993005,t,0.38434360013343394,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
40,55,62,10,0,70,3,94.8329488998279,,94.82089149998501,94.8329488998279,95.83284629997797,95.83284629997797,95.83284629997797,96.0846277999226,t,0.23464110004715621,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
27,50,21,10,1,71,2,96.09927919995971,,96.08553059981205,96.09927919995971,97.09905299986713,97.09905299986713,97.09905299986713,98.38404469983652,t,1.279084799811244,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
49,60,89,10,2,72,4,98.39889630000107,,98.38488599983975,98.39889630000107,99.39893339993432,99.39893339993432,99.39893339993432,100.58395369979553,t,1.1753860998433083,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
15,35,13,10,3,73,1,100.59871059982106,,100.5848269998096,100.59871059982106,101.5987487998791,101.5987487998791,101.5987487998791,102.8174446998164,t,1.2098304000683129,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
11,30,7,10,4,74,0,102.83174289995804,,102.8184863999486,102.83174289995804,103.83182019996457,103.83182019996457,103.83182019996457,103.93396299984306,l,0.09175479994155467,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
67,75,119,10,5,75,5,103.9480999999214,,103.93499019998126,103.9480999999214,104.94828579993919,104.94828579993919,104.94828579993919,105.18400239991024,t,0.22364980005659163,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
78,80,162,10,6,76,6,105.1979038999416,,105.18508609989658,105.1979038999416,106.19808769994415,106.19808769994415,106.19808769994415,106.44975799997337,l,0.2424127000849694,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
27,50,21,11,0,77,2,106.46460369997658,,106.45082009979524,106.46460369997658,107.46488469978794,107.46488469978794,107.46488469978794,107.51608400000259,l,0.04062499990686774,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
67,75,119,11,1,78,5,107.53118429984897,,107.51700759981759,107.53118429984897,108.53138369997032,108.53138369997032,108.53138369997032,108.5661619999446,l,0.030370199820026755,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
15,35,13,11,2,79,1,108.58109939983115,,108.56719209998846,108.58109939983115,109.58109019999392,109.58109019999392,109.58109019999392,109.83305819984525,t,0.2419567999895662,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
49,60,89,11,3,80,4,109.8474890999496,,109.83433499978855,109.8474890999496,110.84742709994316,110.84742709994316,110.84742709994316,110.94933039997704,t,0.08986339997500181,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
40,55,62,11,4,81,3,110.9640403999947,,110.95050599984825,110.9640403999947,111.96415959997103,111.96415959997103,111.96415959997103,112.00062669999897,l,0.03373000002466142,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
11,30,7,11,5,82,0,112.01395319984294,,112.00163889979012,112.01395319984294,113.01389539986849,113.01389539986849,113.01389539986849,114.03304049978033,t,1.0167300999164581,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
78,80,162,11,6,83,6,114.04681789991446,,114.03447549999692,114.04681789991446,115.04680509981699,115.04680509981699,115.04680509981699,115.86477439990267,t,0.8017935000825673,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
27,50,21,12,0,84,2,115.87996859988198,,115.8654262998607,115.87996859988198,116.88009799993597,116.88009799993597,116.88009799993597,117.83178779995069,t,0.9382599999662489,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
40,55,62,12,1,85,3,117.84624259988777,,117.83277449989691,117.84624259988777,118.84638929995708,118.84638929995708,118.84638929995708,118.94719739980064,l,0.09334779996424913,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
15,35,13,12,2,86,1,118.96295690000989,,118.9477948998101,118.96295690000989,119.96316919988021,119.96316919988021,119.96316919988021,120.14804619993083,t,0.18012229981832206,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
78,80,162,12,3,87,6,120.16286639985628,,120.14883550000377,120.16286639985628,121.16422439995222,121.16422439995222,121.16422439995222,122.39769159979187,t,1.2277234001085162,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
11,30,7,12,4,88,0,122.4126282997895,,122.39838029979728,122.4126282997895,123.41300319996662,123.41300319996662,123.41300319996662,123.83138379990123,l,0.41131610004231334,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
67,75,119,12,5,89,5,123.84567119996063,,123.83222199999727,123.84567119996063,124.84583879983984,124.84583879983984,124.84583879983984,127.26434809993953,l,2.4013435000088066,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
49,60,89,12,6,90,4,127.27861649985425,,127.26516899978742,127.27861649985425,128.2782600999344,128.2782600999344,128.2782600999344,129.4983337998856,l,1.2162776000332087,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
15,35,13,13,0,91,1,129.5116723999381,,129.4990770998411,129.5116723999381,130.51164179993793,130.51164179993793,130.51164179993793,131.01326559996232,t,0.49100490007549524,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
49,60,89,13,1,92,4,131.02818969986401,,131.0142637998797,131.02818969986401,132.02827659994364,132.02827659994364,132.02827659994364,132.5133320998866,t,0.4794904999434948,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
78,80,162,13,2,93,6,132.52798519982025,,132.51406379998662,132.52798519982025,133.52779739978723,133.52779739978723,133.52779739978723,135.16259169997647,t,1.628327599959448,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
40,55,62,13,3,94,3,135.17762460000813,,135.16337259998545,135.17762460000813,136.17778289993294,136.17778289993294,136.17778289993294,136.68013719981536,t,0.4870464999694377,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
11,30,7,13,4,95,0,136.69385499996133,,136.68104429985397,136.69385499996133,137.6941944998689,137.6941944998689,137.6941944998689,138.22846789984033,l,0.5304229999892414,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
27,50,21,13,5,96,2,138.24362049996853,,138.22922379989177,138.24362049996853,139.2434523999691,139.2434523999691,139.2434523999691,139.611497099977,l,0.35781900002621114,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
67,75,119,13,6,97,5,139.62685939995572,,139.61230209982023,139.62685939995572,140.6269297997933,140.6269297997933,140.6269297997933,140.71197639987804,t,0.07609490002505481,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
67,75,119,14,0,98,5,140.72706249984913,,140.71264419984072,140.72706249984913,141.72662859992124,141.72662859992124,141.72662859992124,141.74498859979212,l,0.0013746998738497496,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
49,60,89,14,1,99,4,141.7599427998066,,141.74604239990003,141.7599427998066,142.75990409986116,142.75990409986116,142.75990409986116,142.82852759980597,l,0.0620405999943614,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
11,30,7,14,2,100,0,142.84295369987376,,142.82928189984523,142.84295369987376,143.84328179992735,143.84328179992735,143.84328179992735,144.07764249993488,l,0.2260410999879241,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
15,35,13,14,3,101,1,144.0927364998497,,144.07829939993098,144.0927364998497,145.09281149995513,145.09281149995513,145.09281149995513,145.32778459996916,l,0.22768749995157123,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
40,55,62,14,4,102,3,145.3424454999622,,145.329080699943,145.3424454999622,146.3427913999185,146.3427913999185,146.3427913999185,146.84594589984044,t,0.49747900012880564,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
27,50,21,14,5,103,2,146.85932419984601,,146.84662109985948,146.85932419984601,147.85978569998406,147.85978569998406,147.85978569998406,148.29456359986216,t,0.41987959994003177,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
78,80,162,14,6,104,6,148.3094071999658,,148.29555299994536,148.3094071999658,149.30915859993547,149.30915859993547,149.30915859993547,149.46020559989847,t,0.14535310002975166,None,471380,001,2024-11-15_11h39.34.696,delay discounting experiment,2024.1.5,None,2024-11-15 11h39.43.974331 +0530,
